paises,quantidade,valor,ano,derivado_uva
Bermudas,0,0,1976,Vinhos de Mesa
Bélgica,0,0,1976,Vinhos de Mesa
Bolívia,0,0,1976,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1976,Vinhos de Mesa
Brasil,0,0,1976,Vinhos de Mesa
Bulgária,0,0,1976,Vinhos de Mesa
Canada,0,0,1976,Vinhos de Mesa
Chile,2175650,1574474,1976,Vinhos de Mesa
China,0,0,1976,Vinhos de Mesa
"Coreia do Sul, República",0,0,1976,Vinhos de Mesa
Croácia,0,0,1976,Vinhos de Mesa
Cuba,0,0,1976,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1976,Vinhos de Mesa
Eslovênia,0,0,1976,Vinhos de Mesa
Eslováquia,0,0,1976,Vinhos de Mesa
Espanha,52474,41000,1976,Vinhos de Mesa
Estados Unidos,1800,2575,1976,Vinhos de Mesa
França,284613,423696,1976,Vinhos de Mesa
Geórgia,0,0,1976,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1976,Vinhos de Mesa
Grécia,0,0,1976,Vinhos de Mesa
Hong Kong,0,0,1976,Vinhos de Mesa
Hungria,0,0,1976,Vinhos de Mesa
Indonésia,0,0,1976,Vinhos de Mesa
Irlanda,0,0,1976,Vinhos de Mesa
Israel,0,0,1976,Vinhos de Mesa
Itália,304377,276633,1976,Vinhos de Mesa
Japão,0,0,1976,Vinhos de Mesa
Iugoslávia,2100,1870,1976,Vinhos de Mesa
Líbano,0,0,1976,Vinhos de Mesa
Luxemburgo,0,0,1976,Vinhos de Mesa
Macedônia,0,0,1976,Vinhos de Mesa
Marrocos,0,0,1976,Vinhos de Mesa
México,0,0,1976,Vinhos de Mesa
Moldávia,0,0,1976,Vinhos de Mesa
Montenegro,0,0,1976,Vinhos de Mesa
Noruega,0,0,1976,Vinhos de Mesa
Nova Zelândia,0,0,1976,Vinhos de Mesa
Países Baixos (Holanda),0,0,1976,Vinhos de Mesa
Panamá,0,0,1976,Vinhos de Mesa
Peru,0,0,1976,Vinhos de Mesa
Porto Rico,0,0,1976,Vinhos de Mesa
Portugal,2284423,1872573,1976,Vinhos de Mesa
Reino Unido,0,0,1976,Vinhos de Mesa
Republica Dominicana,0,0,1976,Vinhos de Mesa
Romênia,0,0,1976,Vinhos de Mesa
Rússia,0,0,1976,Vinhos de Mesa
San Marino,0,0,1976,Vinhos de Mesa
Sérvia,0,0,1976,Vinhos de Mesa
Síria,0,0,1976,Vinhos de Mesa
Suazilândia,0,0,1976,Vinhos de Mesa
Suíça,0,0,1976,Vinhos de Mesa
"Tcheca, República",0,0,1976,Vinhos de Mesa
Tunísia,0,0,1976,Vinhos de Mesa
Turquia,0,0,1976,Vinhos de Mesa
Ucrânia,0,0,1976,Vinhos de Mesa
Uruguai,0,0,1976,Vinhos de Mesa
Não consta na tabela,0,0,1976,Vinhos de Mesa
Não declarados,0,0,1976,Vinhos de Mesa
Outros,10200,7884,1976,Vinhos de Mesa
Total,5632424,4649520,1976,Vinhos de Mesa
Africa do Sul,0,0,1970,Vinhos de Mesa
Alemanha,52297,30498,1970,Vinhos de Mesa
Argélia,0,0,1970,Vinhos de Mesa
Arábia Saudita,0,0,1970,Vinhos de Mesa
Argentina,19525,12260,1970,Vinhos de Mesa
Armênia,0,0,1970,Vinhos de Mesa
Austrália,0,0,1970,Vinhos de Mesa
Áustria,1328,707,1970,Vinhos de Mesa
Bermudas,0,0,1970,Vinhos de Mesa
Bélgica,0,0,1970,Vinhos de Mesa
Bolívia,0,0,1970,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1970,Vinhos de Mesa
Brasil,0,0,1970,Vinhos de Mesa
Bulgária,0,0,1970,Vinhos de Mesa
Canada,0,0,1970,Vinhos de Mesa
Chile,162370,101819,1970,Vinhos de Mesa
China,0,0,1970,Vinhos de Mesa
"Coreia do Sul, República",0,0,1970,Vinhos de Mesa
Croácia,0,0,1970,Vinhos de Mesa
Cuba,0,0,1970,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1970,Vinhos de Mesa
Eslovênia,0,0,1970,Vinhos de Mesa
Eslováquia,0,0,1970,Vinhos de Mesa
Espanha,261126,90159,1970,Vinhos de Mesa
Estados Unidos,0,0,1970,Vinhos de Mesa
França,91544,78135,1970,Vinhos de Mesa
Geórgia,0,0,1970,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1970,Vinhos de Mesa
Grécia,0,0,1970,Vinhos de Mesa
Hong Kong,0,0,1970,Vinhos de Mesa
Hungria,0,0,1970,Vinhos de Mesa
Indonésia,0,0,1970,Vinhos de Mesa
Irlanda,0,0,1970,Vinhos de Mesa
Israel,0,0,1970,Vinhos de Mesa
Itália,58802,32376,1970,Vinhos de Mesa
Japão,0,0,1970,Vinhos de Mesa
Iugoslávia,702,326,1970,Vinhos de Mesa
Líbano,0,0,1970,Vinhos de Mesa
Luxemburgo,0,0,1970,Vinhos de Mesa
Macedônia,0,0,1970,Vinhos de Mesa
Marrocos,0,0,1970,Vinhos de Mesa
México,0,0,1970,Vinhos de Mesa
Moldávia,0,0,1970,Vinhos de Mesa
Montenegro,0,0,1970,Vinhos de Mesa
Noruega,0,0,1970,Vinhos de Mesa
Nova Zelândia,0,0,1970,Vinhos de Mesa
Países Baixos (Holanda),0,0,1970,Vinhos de Mesa
Panamá,0,0,1970,Vinhos de Mesa
Peru,0,0,1970,Vinhos de Mesa
Porto Rico,0,0,1970,Vinhos de Mesa
Portugal,785609,531480,1970,Vinhos de Mesa
Reino Unido,0,0,1970,Vinhos de Mesa
Republica Dominicana,0,0,1970,Vinhos de Mesa
Romênia,0,0,1970,Vinhos de Mesa
Rússia,0,0,1970,Vinhos de Mesa
San Marino,0,0,1970,Vinhos de Mesa
Sérvia,0,0,1970,Vinhos de Mesa
Síria,0,0,1970,Vinhos de Mesa
Suazilândia,0,0,1970,Vinhos de Mesa
Suíça,0,0,1970,Vinhos de Mesa
"Tcheca, República",0,0,1970,Vinhos de Mesa
Tunísia,0,0,1970,Vinhos de Mesa
Turquia,0,0,1970,Vinhos de Mesa
Ucrânia,0,0,1970,Vinhos de Mesa
Uruguai,5767,1871,1970,Vinhos de Mesa
Não consta na tabela,0,0,1970,Vinhos de Mesa
Não declarados,0,0,1970,Vinhos de Mesa
Outros,5508,4255,1970,Vinhos de Mesa
Total,1444578,883886,1970,Vinhos de Mesa
Africa do Sul,0,0,1985,Vinhos de Mesa
Alemanha,1069717,1122438,1985,Vinhos de Mesa
Argélia,0,0,1985,Vinhos de Mesa
Arábia Saudita,0,0,1985,Vinhos de Mesa
Argentina,114570,164424,1985,Vinhos de Mesa
Armênia,0,0,1985,Vinhos de Mesa
Austrália,0,0,1985,Vinhos de Mesa
Áustria,11830,5016,1985,Vinhos de Mesa
Bermudas,0,0,1985,Vinhos de Mesa
Bélgica,0,0,1985,Vinhos de Mesa
Bolívia,0,0,1985,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1985,Vinhos de Mesa
Brasil,0,0,1985,Vinhos de Mesa
Bulgária,0,0,1985,Vinhos de Mesa
Canada,0,0,1985,Vinhos de Mesa
Chile,1114665,1195151,1985,Vinhos de Mesa
China,0,0,1985,Vinhos de Mesa
"Coreia do Sul, República",0,0,1985,Vinhos de Mesa
Croácia,0,0,1985,Vinhos de Mesa
Cuba,0,0,1985,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1985,Vinhos de Mesa
Eslovênia,0,0,1985,Vinhos de Mesa
Eslováquia,0,0,1985,Vinhos de Mesa
Espanha,61924,59833,1985,Vinhos de Mesa
Estados Unidos,11025,15805,1985,Vinhos de Mesa
França,540136,735516,1985,Vinhos de Mesa
Geórgia,0,0,1985,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1985,Vinhos de Mesa
Grécia,0,0,1985,Vinhos de Mesa
Hong Kong,0,0,1985,Vinhos de Mesa
Hungria,0,0,1985,Vinhos de Mesa
Indonésia,0,0,1985,Vinhos de Mesa
Irlanda,0,0,1985,Vinhos de Mesa
Israel,0,0,1985,Vinhos de Mesa
Itália,327976,385365,1985,Vinhos de Mesa
Japão,0,0,1985,Vinhos de Mesa
Iugoslávia,14238,11619,1985,Vinhos de Mesa
Líbano,0,0,1985,Vinhos de Mesa
Luxemburgo,0,0,1985,Vinhos de Mesa
Macedônia,0,0,1985,Vinhos de Mesa
Marrocos,0,0,1985,Vinhos de Mesa
México,0,0,1985,Vinhos de Mesa
Moldávia,0,0,1985,Vinhos de Mesa
Montenegro,0,0,1985,Vinhos de Mesa
Noruega,0,0,1985,Vinhos de Mesa
Nova Zelândia,0,0,1985,Vinhos de Mesa
Países Baixos (Holanda),0,0,1985,Vinhos de Mesa
Panamá,0,0,1985,Vinhos de Mesa
Peru,0,0,1985,Vinhos de Mesa
Porto Rico,0,0,1985,Vinhos de Mesa
Portugal,1484998,1406897,1985,Vinhos de Mesa
Reino Unido,0,0,1985,Vinhos de Mesa
Republica Dominicana,0,0,1985,Vinhos de Mesa
Romênia,0,0,1985,Vinhos de Mesa
Rússia,0,0,1985,Vinhos de Mesa
San Marino,0,0,1985,Vinhos de Mesa
Sérvia,0,0,1985,Vinhos de Mesa
Síria,0,0,1985,Vinhos de Mesa
Suazilândia,0,0,1985,Vinhos de Mesa
Suíça,0,0,1985,Vinhos de Mesa
"Tcheca, República",0,0,1985,Vinhos de Mesa
Tunísia,0,0,1985,Vinhos de Mesa
Turquia,0,0,1985,Vinhos de Mesa
Ucrânia,0,0,1985,Vinhos de Mesa
Uruguai,0,0,1985,Vinhos de Mesa
Não consta na tabela,0,0,1985,Vinhos de Mesa
Não declarados,0,0,1985,Vinhos de Mesa
Outros,5400,12812,1985,Vinhos de Mesa
Total,4756479,5114876,1985,Vinhos de Mesa
Africa do Sul,0,0,1983,Vinhos de Mesa
Alemanha,850055,908380,1983,Vinhos de Mesa
Argélia,0,0,1983,Vinhos de Mesa
Arábia Saudita,0,0,1983,Vinhos de Mesa
Argentina,132634,188625,1983,Vinhos de Mesa
Armênia,0,0,1983,Vinhos de Mesa
Austrália,0,0,1983,Vinhos de Mesa
Áustria,8400,7581,1983,Vinhos de Mesa
Bermudas,0,0,1983,Vinhos de Mesa
Bélgica,0,0,1983,Vinhos de Mesa
Bolívia,0,0,1983,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1983,Vinhos de Mesa
Brasil,0,0,1983,Vinhos de Mesa
Bulgária,0,0,1983,Vinhos de Mesa
Canada,0,0,1983,Vinhos de Mesa
Chile,598657,781217,1983,Vinhos de Mesa
China,0,0,1983,Vinhos de Mesa
"Coreia do Sul, República",0,0,1983,Vinhos de Mesa
Croácia,0,0,1983,Vinhos de Mesa
Cuba,0,0,1983,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1983,Vinhos de Mesa
Eslovênia,0,0,1983,Vinhos de Mesa
Eslováquia,0,0,1983,Vinhos de Mesa
Espanha,65961,60450,1983,Vinhos de Mesa
Estados Unidos,21654,24570,1983,Vinhos de Mesa
França,267008,329128,1983,Vinhos de Mesa
Geórgia,0,0,1983,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1983,Vinhos de Mesa
Grécia,0,0,1983,Vinhos de Mesa
Hong Kong,0,0,1983,Vinhos de Mesa
Hungria,0,0,1983,Vinhos de Mesa
Indonésia,0,0,1983,Vinhos de Mesa
Irlanda,0,0,1983,Vinhos de Mesa
Israel,0,0,1983,Vinhos de Mesa
Itália,266333,308260,1983,Vinhos de Mesa
Japão,0,0,1983,Vinhos de Mesa
Iugoslávia,0,0,1983,Vinhos de Mesa
Líbano,0,0,1983,Vinhos de Mesa
Luxemburgo,0,0,1983,Vinhos de Mesa
Macedônia,0,0,1983,Vinhos de Mesa
Marrocos,0,0,1983,Vinhos de Mesa
México,0,0,1983,Vinhos de Mesa
Moldávia,0,0,1983,Vinhos de Mesa
Montenegro,0,0,1983,Vinhos de Mesa
Noruega,0,0,1983,Vinhos de Mesa
Nova Zelândia,0,0,1983,Vinhos de Mesa
Países Baixos (Holanda),0,0,1983,Vinhos de Mesa
Panamá,0,0,1983,Vinhos de Mesa
Peru,0,0,1983,Vinhos de Mesa
Porto Rico,0,0,1983,Vinhos de Mesa
Portugal,1189656,1338370,1983,Vinhos de Mesa
Reino Unido,0,0,1983,Vinhos de Mesa
Republica Dominicana,0,0,1983,Vinhos de Mesa
Romênia,0,0,1983,Vinhos de Mesa
Rússia,0,0,1983,Vinhos de Mesa
San Marino,0,0,1983,Vinhos de Mesa
Sérvia,0,0,1983,Vinhos de Mesa
Síria,0,0,1983,Vinhos de Mesa
Suazilândia,0,0,1983,Vinhos de Mesa
Suíça,0,0,1983,Vinhos de Mesa
"Tcheca, República",0,0,1983,Vinhos de Mesa
Tunísia,0,0,1983,Vinhos de Mesa
Turquia,0,0,1983,Vinhos de Mesa
Ucrânia,0,0,1983,Vinhos de Mesa
Uruguai,0,0,1983,Vinhos de Mesa
Não consta na tabela,0,0,1983,Vinhos de Mesa
Não declarados,0,0,1983,Vinhos de Mesa
Outros,6738,5862,1983,Vinhos de Mesa
Total,3407096,3952443,1983,Vinhos de Mesa
Africa do Sul,0,0,1982,Vinhos de Mesa
Alemanha,996948,1126928,1982,Vinhos de Mesa
Argélia,0,0,1982,Vinhos de Mesa
Arábia Saudita,0,0,1982,Vinhos de Mesa
Argentina,191972,264487,1982,Vinhos de Mesa
Armênia,0,0,1982,Vinhos de Mesa
Austrália,0,0,1982,Vinhos de Mesa
Áustria,0,0,1982,Vinhos de Mesa
Bermudas,0,0,1982,Vinhos de Mesa
Bélgica,0,0,1982,Vinhos de Mesa
Bolívia,0,0,1982,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1982,Vinhos de Mesa
Brasil,0,0,1982,Vinhos de Mesa
Bulgária,0,0,1982,Vinhos de Mesa
Canada,0,0,1982,Vinhos de Mesa
Chile,786016,1124272,1982,Vinhos de Mesa
China,0,0,1982,Vinhos de Mesa
"Coreia do Sul, República",0,0,1982,Vinhos de Mesa
Croácia,0,0,1982,Vinhos de Mesa
Cuba,0,0,1982,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1982,Vinhos de Mesa
Eslovênia,0,0,1982,Vinhos de Mesa
Eslováquia,0,0,1982,Vinhos de Mesa
Espanha,119748,104790,1982,Vinhos de Mesa
Estados Unidos,40563,52983,1982,Vinhos de Mesa
França,313977,424752,1982,Vinhos de Mesa
Geórgia,0,0,1982,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1982,Vinhos de Mesa
Grécia,0,0,1982,Vinhos de Mesa
Hong Kong,0,0,1982,Vinhos de Mesa
Hungria,0,0,1982,Vinhos de Mesa
Indonésia,0,0,1982,Vinhos de Mesa
Irlanda,0,0,1982,Vinhos de Mesa
Israel,0,0,1982,Vinhos de Mesa
Itália,284440,322430,1982,Vinhos de Mesa
Japão,0,0,1982,Vinhos de Mesa
Iugoslávia,1350,1650,1982,Vinhos de Mesa
Líbano,0,0,1982,Vinhos de Mesa
Luxemburgo,0,0,1982,Vinhos de Mesa
Macedônia,0,0,1982,Vinhos de Mesa
Marrocos,0,0,1982,Vinhos de Mesa
México,0,0,1982,Vinhos de Mesa
Moldávia,0,0,1982,Vinhos de Mesa
Montenegro,0,0,1982,Vinhos de Mesa
Noruega,0,0,1982,Vinhos de Mesa
Nova Zelândia,0,0,1982,Vinhos de Mesa
Países Baixos (Holanda),0,0,1982,Vinhos de Mesa
Panamá,0,0,1982,Vinhos de Mesa
Peru,0,0,1982,Vinhos de Mesa
Porto Rico,0,0,1982,Vinhos de Mesa
Portugal,1074983,1258983,1982,Vinhos de Mesa
Reino Unido,0,0,1982,Vinhos de Mesa
Republica Dominicana,0,0,1982,Vinhos de Mesa
Romênia,0,0,1982,Vinhos de Mesa
Rússia,0,0,1982,Vinhos de Mesa
San Marino,0,0,1982,Vinhos de Mesa
Sérvia,0,0,1982,Vinhos de Mesa
Síria,0,0,1982,Vinhos de Mesa
Suazilândia,0,0,1982,Vinhos de Mesa
Suíça,0,0,1982,Vinhos de Mesa
"Tcheca, República",0,0,1982,Vinhos de Mesa
Tunísia,0,0,1982,Vinhos de Mesa
Turquia,0,0,1982,Vinhos de Mesa
Ucrânia,0,0,1982,Vinhos de Mesa
Uruguai,0,0,1982,Vinhos de Mesa
Não consta na tabela,0,0,1982,Vinhos de Mesa
Não declarados,0,0,1982,Vinhos de Mesa
Outros,22104,30505,1982,Vinhos de Mesa
Total,3832101,4711780,1982,Vinhos de Mesa
Africa do Sul,0,0,1981,Vinhos de Mesa
Alemanha,707194,853830,1981,Vinhos de Mesa
Argélia,0,0,1981,Vinhos de Mesa
Arábia Saudita,0,0,1981,Vinhos de Mesa
Argentina,131738,209173,1981,Vinhos de Mesa
Armênia,0,0,1981,Vinhos de Mesa
Austrália,0,0,1981,Vinhos de Mesa
Áustria,0,0,1981,Vinhos de Mesa
Bermudas,0,0,1981,Vinhos de Mesa
Bélgica,0,0,1981,Vinhos de Mesa
Bolívia,0,0,1981,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1981,Vinhos de Mesa
Brasil,0,0,1981,Vinhos de Mesa
Bulgária,0,0,1981,Vinhos de Mesa
Canada,0,0,1981,Vinhos de Mesa
Chile,1647720,2344875,1981,Vinhos de Mesa
China,0,0,1981,Vinhos de Mesa
"Coreia do Sul, República",0,0,1981,Vinhos de Mesa
Croácia,0,0,1981,Vinhos de Mesa
Cuba,0,0,1981,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1981,Vinhos de Mesa
Eslovênia,0,0,1981,Vinhos de Mesa
Eslováquia,0,0,1981,Vinhos de Mesa
Espanha,56316,59696,1981,Vinhos de Mesa
Estados Unidos,28350,33443,1981,Vinhos de Mesa
França,303063,479427,1981,Vinhos de Mesa
Geórgia,0,0,1981,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1981,Vinhos de Mesa
Grécia,0,0,1981,Vinhos de Mesa
Hong Kong,0,0,1981,Vinhos de Mesa
Hungria,0,0,1981,Vinhos de Mesa
Indonésia,0,0,1981,Vinhos de Mesa
Irlanda,0,0,1981,Vinhos de Mesa
Israel,0,0,1981,Vinhos de Mesa
Itália,178772,222760,1981,Vinhos de Mesa
Japão,0,0,1981,Vinhos de Mesa
Iugoslávia,0,0,1981,Vinhos de Mesa
Líbano,0,0,1981,Vinhos de Mesa
Luxemburgo,0,0,1981,Vinhos de Mesa
Macedônia,0,0,1981,Vinhos de Mesa
Marrocos,0,0,1981,Vinhos de Mesa
México,0,0,1981,Vinhos de Mesa
Moldávia,0,0,1981,Vinhos de Mesa
Montenegro,0,0,1981,Vinhos de Mesa
Noruega,0,0,1981,Vinhos de Mesa
Nova Zelândia,0,0,1981,Vinhos de Mesa
Países Baixos (Holanda),0,0,1981,Vinhos de Mesa
Panamá,0,0,1981,Vinhos de Mesa
Peru,0,0,1981,Vinhos de Mesa
Porto Rico,0,0,1981,Vinhos de Mesa
Portugal,933906,1271300,1981,Vinhos de Mesa
Reino Unido,0,0,1981,Vinhos de Mesa
Republica Dominicana,0,0,1981,Vinhos de Mesa
Romênia,0,0,1981,Vinhos de Mesa
Rússia,0,0,1981,Vinhos de Mesa
San Marino,0,0,1981,Vinhos de Mesa
Sérvia,0,0,1981,Vinhos de Mesa
Síria,0,0,1981,Vinhos de Mesa
Suazilândia,0,0,1981,Vinhos de Mesa
Suíça,0,0,1981,Vinhos de Mesa
"Tcheca, República",0,0,1981,Vinhos de Mesa
Tunísia,0,0,1981,Vinhos de Mesa
Turquia,0,0,1981,Vinhos de Mesa
Ucrânia,0,0,1981,Vinhos de Mesa
Uruguai,0,0,1981,Vinhos de Mesa
Não consta na tabela,0,0,1981,Vinhos de Mesa
Não declarados,0,0,1981,Vinhos de Mesa
Outros,17133,17869,1981,Vinhos de Mesa
Total,4004192,5492373,1981,Vinhos de Mesa
Africa do Sul,0,0,1980,Vinhos de Mesa
Alemanha,457033,704307,1980,Vinhos de Mesa
Argélia,0,0,1980,Vinhos de Mesa
Arábia Saudita,0,0,1980,Vinhos de Mesa
Argentina,298471,479464,1980,Vinhos de Mesa
Armênia,0,0,1980,Vinhos de Mesa
Austrália,0,0,1980,Vinhos de Mesa
Áustria,2385,5878,1980,Vinhos de Mesa
Bermudas,0,0,1980,Vinhos de Mesa
Bélgica,0,0,1980,Vinhos de Mesa
Bolívia,0,0,1980,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1980,Vinhos de Mesa
Brasil,0,0,1980,Vinhos de Mesa
Bulgária,0,0,1980,Vinhos de Mesa
Canada,0,0,1980,Vinhos de Mesa
Chile,2568586,3199365,1980,Vinhos de Mesa
China,0,0,1980,Vinhos de Mesa
"Coreia do Sul, República",0,0,1980,Vinhos de Mesa
Croácia,0,0,1980,Vinhos de Mesa
Cuba,0,0,1980,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1980,Vinhos de Mesa
Eslovênia,0,0,1980,Vinhos de Mesa
Eslováquia,0,0,1980,Vinhos de Mesa
Espanha,111381,109277,1980,Vinhos de Mesa
Estados Unidos,32400,36720,1980,Vinhos de Mesa
França,248038,508338,1980,Vinhos de Mesa
Geórgia,0,0,1980,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1980,Vinhos de Mesa
Grécia,0,0,1980,Vinhos de Mesa
Hong Kong,0,0,1980,Vinhos de Mesa
Hungria,0,0,1980,Vinhos de Mesa
Indonésia,0,0,1980,Vinhos de Mesa
Irlanda,0,0,1980,Vinhos de Mesa
Israel,0,0,1980,Vinhos de Mesa
Itália,217226,283635,1980,Vinhos de Mesa
Japão,0,0,1980,Vinhos de Mesa
Iugoslávia,0,0,1980,Vinhos de Mesa
Líbano,0,0,1980,Vinhos de Mesa
Luxemburgo,0,0,1980,Vinhos de Mesa
Macedônia,0,0,1980,Vinhos de Mesa
Marrocos,0,0,1980,Vinhos de Mesa
México,0,0,1980,Vinhos de Mesa
Moldávia,0,0,1980,Vinhos de Mesa
Montenegro,0,0,1980,Vinhos de Mesa
Noruega,0,0,1980,Vinhos de Mesa
Nova Zelândia,0,0,1980,Vinhos de Mesa
Países Baixos (Holanda),0,0,1980,Vinhos de Mesa
Panamá,0,0,1980,Vinhos de Mesa
Peru,0,0,1980,Vinhos de Mesa
Porto Rico,0,0,1980,Vinhos de Mesa
Portugal,1601931,2146952,1980,Vinhos de Mesa
Reino Unido,0,0,1980,Vinhos de Mesa
Republica Dominicana,0,0,1980,Vinhos de Mesa
Romênia,0,0,1980,Vinhos de Mesa
Rússia,0,0,1980,Vinhos de Mesa
San Marino,0,0,1980,Vinhos de Mesa
Sérvia,0,0,1980,Vinhos de Mesa
Síria,0,0,1980,Vinhos de Mesa
Suazilândia,0,0,1980,Vinhos de Mesa
Suíça,0,0,1980,Vinhos de Mesa
"Tcheca, República",0,0,1980,Vinhos de Mesa
Tunísia,0,0,1980,Vinhos de Mesa
Turquia,0,0,1980,Vinhos de Mesa
Ucrânia,0,0,1980,Vinhos de Mesa
Uruguai,8880,16800,1980,Vinhos de Mesa
Não consta na tabela,0,0,1980,Vinhos de Mesa
Não declarados,0,0,1980,Vinhos de Mesa
Outros,10446,10543,1980,Vinhos de Mesa
Total,5556777,7501279,1980,Vinhos de Mesa
Africa do Sul,0,0,1984,Vinhos de Mesa
Alemanha,586645,564129,1984,Vinhos de Mesa
Argélia,0,0,1984,Vinhos de Mesa
Arábia Saudita,0,0,1984,Vinhos de Mesa
Argentina,42438,64603,1984,Vinhos de Mesa
Armênia,0,0,1984,Vinhos de Mesa
Austrália,0,0,1984,Vinhos de Mesa
Áustria,0,0,1984,Vinhos de Mesa
Bermudas,0,0,1984,Vinhos de Mesa
Bélgica,0,0,1984,Vinhos de Mesa
Bolívia,0,0,1984,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1984,Vinhos de Mesa
Brasil,0,0,1984,Vinhos de Mesa
Bulgária,0,0,1984,Vinhos de Mesa
Canada,0,0,1984,Vinhos de Mesa
Chile,490217,527176,1984,Vinhos de Mesa
China,0,0,1984,Vinhos de Mesa
"Coreia do Sul, República",0,0,1984,Vinhos de Mesa
Croácia,0,0,1984,Vinhos de Mesa
Cuba,0,0,1984,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1984,Vinhos de Mesa
Eslovênia,0,0,1984,Vinhos de Mesa
Eslováquia,0,0,1984,Vinhos de Mesa
Espanha,7200,8421,1984,Vinhos de Mesa
Estados Unidos,0,0,1984,Vinhos de Mesa
França,117087,138156,1984,Vinhos de Mesa
Geórgia,0,0,1984,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1984,Vinhos de Mesa
Grécia,0,0,1984,Vinhos de Mesa
Hong Kong,0,0,1984,Vinhos de Mesa
Hungria,0,0,1984,Vinhos de Mesa
Indonésia,0,0,1984,Vinhos de Mesa
Irlanda,0,0,1984,Vinhos de Mesa
Israel,0,0,1984,Vinhos de Mesa
Itália,132321,141201,1984,Vinhos de Mesa
Japão,0,0,1984,Vinhos de Mesa
Iugoslávia,0,0,1984,Vinhos de Mesa
Líbano,0,0,1984,Vinhos de Mesa
Luxemburgo,0,0,1984,Vinhos de Mesa
Macedônia,0,0,1984,Vinhos de Mesa
Marrocos,0,0,1984,Vinhos de Mesa
México,0,0,1984,Vinhos de Mesa
Moldávia,0,0,1984,Vinhos de Mesa
Montenegro,0,0,1984,Vinhos de Mesa
Noruega,0,0,1984,Vinhos de Mesa
Nova Zelândia,0,0,1984,Vinhos de Mesa
Países Baixos (Holanda),0,0,1984,Vinhos de Mesa
Panamá,0,0,1984,Vinhos de Mesa
Peru,0,0,1984,Vinhos de Mesa
Porto Rico,0,0,1984,Vinhos de Mesa
Portugal,536706,531515,1984,Vinhos de Mesa
Reino Unido,0,0,1984,Vinhos de Mesa
Republica Dominicana,0,0,1984,Vinhos de Mesa
Romênia,0,0,1984,Vinhos de Mesa
Rússia,0,0,1984,Vinhos de Mesa
San Marino,0,0,1984,Vinhos de Mesa
Sérvia,0,0,1984,Vinhos de Mesa
Síria,0,0,1984,Vinhos de Mesa
Suazilândia,0,0,1984,Vinhos de Mesa
Suíça,0,0,1984,Vinhos de Mesa
"Tcheca, República",0,0,1984,Vinhos de Mesa
Tunísia,0,0,1984,Vinhos de Mesa
Turquia,0,0,1984,Vinhos de Mesa
Ucrânia,0,0,1984,Vinhos de Mesa
Uruguai,0,0,1984,Vinhos de Mesa
Não consta na tabela,0,0,1984,Vinhos de Mesa
Não declarados,0,0,1984,Vinhos de Mesa
Outros,26490,34499,1984,Vinhos de Mesa
Total,1939104,2009700,1984,Vinhos de Mesa
Africa do Sul,0,0,1986,Vinhos de Mesa
Alemanha,2357113,3008737,1986,Vinhos de Mesa
Argélia,0,0,1986,Vinhos de Mesa
Arábia Saudita,0,0,1986,Vinhos de Mesa
Argentina,170413,242678,1986,Vinhos de Mesa
Armênia,0,0,1986,Vinhos de Mesa
Austrália,0,0,1986,Vinhos de Mesa
Áustria,1740,3508,1986,Vinhos de Mesa
Bermudas,0,0,1986,Vinhos de Mesa
Bélgica,0,0,1986,Vinhos de Mesa
Bolívia,0,0,1986,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1986,Vinhos de Mesa
Brasil,0,0,1986,Vinhos de Mesa
Bulgária,0,0,1986,Vinhos de Mesa
Canada,0,0,1986,Vinhos de Mesa
Chile,1347894,1416109,1986,Vinhos de Mesa
China,0,0,1986,Vinhos de Mesa
"Coreia do Sul, República",0,0,1986,Vinhos de Mesa
Croácia,0,0,1986,Vinhos de Mesa
Cuba,0,0,1986,Vinhos de Mesa
